state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
XOOXX.O..,XOOXX....,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XOOXXX.O.,XOOXX..O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOXX.XO.,XOOXX..O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOXX..OX,XOOXX..O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOXX..O.,XOOXX....,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XOOXXX..O,XOOXX...O,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOXX.X.O,XOOXX...O,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOXX..XO,XOOXX...O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOOXX...O,XOOXX....,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XOOXX....,XOOX.....,O,5,0.9166666667,0.08333333339999993,0.0833333333,-0.08333333339999999,0.0,0.0
XOOXOXX..,XOOXOX...,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
XOOXOXOX.,XOOXOX.X.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOOXOXXXO,XOOXOX.XO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOXOX.XO,XOOXOX.X.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOOXOX.X.,XOOXOX...,O,7,0.5,0.0,0.5,0.0,0.0,0.0
XOOXOXO.X,XOOXOX..X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XOOXOX.OX,XOOXOX..X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XOOXOX..X,XOOXOX...,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
XOOXOX...,XOOX.X...,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
XOOX.XOXO,XOOX.XOX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOOX.XOX.,XOOX.XO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOOXXXOOX,XOOX.XOOX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOX.XOOX,XOOX.XO.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOOX.XO.X,XOOX.XO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOOX.XO..,XOOX.X...,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
XOOX.XXO.,XOOX.X.O.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOX.X.OX,XOOX.X.O.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOOX.X.O.,XOOX.X...,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
XOOX.XX.O,XOOX.X..O,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOX.X.XO,XOOX.X..O,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOX.X..O,XOOX.X...,X,6,1.0,0.25,0.0,-0.25,0.0,0.0
XOOX.X...,XOOX.....,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
XOOX..X..,XOOX.....,O,5,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOXO.XX.,XOOXO..X.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
XOOXOOXXX,XOOXOO.XX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOXOO.XX,XOOXO..XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XOOXO.OXX,XOOXO..XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOOXO..XX,XOOXO..X.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOOXO..X.,XOOX...X.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
XOOX.OXX.,XOOX.O.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOX.OOXX,XOOX.O.XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOX.O.XX,XOOX.O.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOX.O.X.,XOOX...X.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
XOOX..OXX,XOOX..OX.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOOX..OX.,XOOX...X.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
XOOX..XXO,XOOX...XO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOX...XO,XOOX...X.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
XOOX...X.,XOOX.....,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
XOOXO.X.X,XOOXO...X,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
XOOXO...X,XOOX....X,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
XOOX.OX.X,XOOX.O..X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOOX.O..X,XOOX....X,X,6,1.0,0.25,0.0,-0.25,0.0,0.0
XOOX..O.X,XOOX....X,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
XOOX..XOX,XOOX...OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOOX...OX,XOOX....X,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
XOOX....X,XOOX.....,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
XOOX.....,XO.X.....,X,4,0.8333333333,0.20000000000000007,0.1666666667,-0.05000000000000002,0.0,-0.15
XO.XOXOXO,XO.XOXOX.,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XO.XOXOX.,XO.XOXO..,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
XO.XOXOOX,XO.XOXO.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XO.XOXO.X,XO.XOXO..,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
XO.XOXO..,XO.XOX...,X,6,0.0,-0.25,0.6666666667,0.08333333339999993,0.3333333333,0.16666666659999999
XO.XOX.O.,XO.XOX...,X,6,0.0,-0.25,1.0,0.41666666669999997,0.0,-0.1666666667
XO.XOXX.O,XO.XOX..O,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XO.XOX.XO,XO.XOX..O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XO.XOX..O,XO.XOX...,X,6,0.5,0.25,0.1666666667,-0.41666666660000007,0.3333333333,0.16666666659999999
XO.XOX...,XO.XO....,O,5,0.25,-0.2,0.5833333333,0.23333333330000006,0.1666666667,-0.03333333330000002
XO.XO.X..,XO.XO....,O,5,1.0,0.55,0.0,-0.35,0.0,-0.2
XO.XOOXX.,XO.XOO.X.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.XOOOXX,XO.XOO.XX,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XO.XOO.XX,XO.XOO.X.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XO.XOO.X.,XO.XO..X.,X,6,0.6666666667,0.16666666669999997,0.0,-0.1666666667,0.3333333333,0.0
XO.XO.OXX,XO.XO.OX.,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
XO.XO.OX.,XO.XO..X.,X,6,0.0,-0.5,0.3333333333,0.16666666659999999,0.6666666667,0.3333333334
XO.XO.XXO,XO.XO..XO,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.XO..XO,XO.XO..X.,X,6,0.6666666667,0.16666666669999997,0.0,-0.1666666667,0.3333333333,0.0
XO.XO..X.,XO.XO....,O,5,0.5,0.04999999999999999,0.1666666667,-0.18333333329999998,0.3333333333,0.13333333329999997
XO.XOOX.X,XO.XOO..X,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XO.XOO..X,XO.XO...X,X,6,0.5,0.25,0.1666666667,-0.41666666660000007,0.3333333333,0.16666666659999999
XO.XO.O.X,XO.XO...X,X,6,0.0,-0.25,0.6666666667,0.08333333339999993,0.3333333333,0.16666666659999999
XO.XO..OX,XO.XO...X,X,6,0.0,-0.25,1.0,0.41666666669999997,0.0,-0.1666666667
XO.XO...X,XO.XO....,O,5,0.25,-0.2,0.5833333333,0.23333333330000006,0.1666666667,-0.03333333330000002
XO.XO....,XO.X.....,X,4,0.45,-0.18333333329999996,0.35,0.13333333329999997,0.2,0.05000000000000002
XO.XXOOXO,XO.XXOOX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XO.XXOOX.,XO.XXOO..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XO.XXOO.X,XO.XXOO..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.XXOO..,XO.XXO...,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XO.XXOXO.,XO.XXO.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.XXO.OX,XO.XXO.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.XXO.O.,XO.XXO...,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
XO.XXOX.O,XO.XXO..O,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XO.XXO.XO,XO.XXO..O,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
XO.XXO..O,XO.XXO...,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XO.XXO...,XO.X.O...,O,5,0.75,0.016666666700000055,0.0833333333,0.016666666600000005,0.1666666667,-0.03333333330000002
XO.X.OX..,XO.X.O...,O,5,1.0,0.26666666670000005,0.0,-0.0666666667,0.0,-0.2
XO.X.OOXX,XO.X.OOX.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
XO.X.OOX.,XO.X.O.X.,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
XO.X.OXXO,XO.X.O.XO,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XO.X.O.XO,XO.X.O.X.,X,6,0.5,-0.08333333330000003,0.1666666667,0.08333333339999999,0.3333333333,0.0
XO.X.O.X.,XO.X.O...,O,5,0.5833333333,-0.1499999999999999,0.0833333333,0.016666666600000005,0.3333333333,0.13333333329999997
XO.X.OO.X,XO.X.O..X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XO.X.OXOX,XO.X.O.OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO.X.O.OX,XO.X.O..X,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XO.X.O..X,XO.X.O...,O,5,0.75,0.016666666700000055,0.0833333333,0.016666666600000005,0.1666666667,-0.03333333330000002
XO.X.O...,XO.X.....,X,4,0.7333333333,0.09999999999999998,0.0666666667,-0.15000000000000002,0.2,0.05000000000000002
XO.XXXOO.,XO.XX.OO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO.XX.OOX,XO.XX.OO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO.XX.OO.,XO.XX.O..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XO.XXXO.O,XO.XX.O.O,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XO.XX.OXO,XO.XX.O.O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XO.XX.O.O,XO.XX.O..,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XO.XX.O..,XO.X..O..,O,5,0.75,0.3166666667,0.0833333333,-0.1833333334,0.1666666667,-0.1333333333
XO.X.XOOX,XO.X.XOO.,O,7,0.5,0.0,0.5,0.0,0.0,0.0
XO.X.XOO.,XO.X.XO..,X,6,0.5,0.08333333329999998,0.5,0.08333333329999998,0.0,-0.1666666667
XO.X.XOXO,XO.X.XO.O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XO.X.XO.O,XO.X.XO..,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
XO.X.XO..,XO.X..O..,O,5,0.4166666667,-0.01666666659999999,0.4166666667,0.15000000000000002,0.1666666667,-0.1333333333
XO.X..OXO,XO.X..OX.,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
XO.X..OX.,XO.X..O..,O,5,0.3333333333,-0.10000000000000003,0.1666666667,-0.1,0.5,0.2
XO.X..OOX,XO.X..O.X,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
XO.X..O.X,XO.X..O..,O,5,0.5,0.06666666669999999,0.3333333333,0.06666666659999998,0.1666666667,-0.1333333333
XO.X..O..,XO.X.....,X,4,0.4333333333,-0.19999999999999996,0.2666666667,0.04999999999999999,0.3,0.15
XO.XXX.OO,XO.XX..OO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO.XX.XOO,XO.XX..OO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO.XX..OO,XO.XX..O.,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO.XX..O.,XO.X...O.,O,5,0.9166666667,0.23333333339999995,0.0833333333,-0.23333333339999998,0.0,0.0
XO.X.XXOO,XO.X.X.OO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
XO.X.X.OO,XO.X.X.O.,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
XO.X.X.O.,XO.X...O.,O,5,0.5,-0.1833333333,0.5,0.1833333333,0.0,0.0
XO.X..XO.,XO.X...O.,O,5,1.0,0.3166666667,0.0,-0.3166666667,0.0,0.0
XO.X...OX,XO.X...O.,O,5,0.5833333333,-0.09999999999999998,0.4166666667,0.10000000000000003,0.0,0.0
XO.X...O.,XO.X.....,X,4,0.6833333333,0.050000000000000044,0.3166666667,0.09999999999999998,0.0,-0.15
XO.XX...O,XO.X....O,O,5,0.6666666667,0.0,0.1666666667,0.0333333334,0.1666666667,-0.03333333330000002
XO.X.X..O,XO.X....O,O,5,0.6666666667,0.0,0.1666666667,0.0333333334,0.1666666667,-0.03333333330000002
XO.X..X.O,XO.X....O,O,5,1.0,0.33333333330000003,0.0,-0.1333333333,0.0,-0.2
XO.X...XO,XO.X....O,O,5,0.5833333333,-0.08333333339999993,0.0833333333,-0.04999999999999999,0.3333333333,0.13333333329999997
XO.X....O,XO.X.....,X,4,0.6666666667,0.0333333334,0.1333333333,-0.08333333340000001,0.2,0.05000000000000002
XO.X.....,XO.......,O,3,0.6333333333,-0.009523809599999988,0.2166666667,0.030952381,0.15,-0.021428571400000013
XOOOXXXOX,XOOOXXXO.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOXXXO.,XOOOXXX..,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOOXXXXO,XOOOXXX.O,O,9,0.0,0.0,0.0,0.0,1.0,0.0
XOOOXXX.O,XOOOXXX..,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOOXXX..,XOOOXX...,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOXXOXX,XOOOXXOX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOXXOX.,XOOOXX.X.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOOXX.XO,XOOOXX.X.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOOXX.X.,XOOOXX...,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOXX..X,XOOOXX...,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOOXX...,XOO.XX...,X,6,0.6666666667,-0.16666666660000007,0.0,0.0,0.3333333333,0.16666666659999999
XOO.XXOXO,XOO.XXOX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXOX.,XOO.XXO..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXO.X,XOO.XXO..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXO..,XOO.XX...,X,6,1.0,0.16666666669999997,0.0,0.0,0.0,-0.1666666667
XOOXXXXOO,XOO.XXXOO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXXOO,XOO.XXXO.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XXXO.,XOO.XX.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XX.OX,XOO.XX.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.XX.O.,XOO.XX...,X,6,1.0,0.16666666669999997,0.0,0.0,0.0,-0.1666666667
XOO.XXX.O,XOO.XX..O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOO.XX.XO,XOO.XX..O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOO.XX..O,XOO.XX...,X,6,0.6666666667,-0.16666666660000007,0.0,0.0,0.3333333333,0.16666666659999999
XOO.XX...,XOO.X....,O,5,0.8333333333,0.0,0.0,-0.0666666667,0.1666666667,0.06666666669999999
XOOOXOXXX,XOOOXOXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOXOXX.,XOOOX.XX.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOOX.XXO,XOOOX.XX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOOX.XX.,XOOOX.X..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOX.X.X,XOOOX.X..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOOX.X..,XOO.X.X..,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOO.XOXXO,XOO.XOXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOO.XOXX.,XOO.XOX..,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOO.XOX.X,XOO.XOX..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.XOX..,XOO.X.X..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOO.X.XOX,XOO.X.XO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.X.XO.,XOO.X.X..,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
XOO.X.XXO,XOO.X.X.O,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
XOO.X.X.O,XOO.X.X..,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XOO.X.X..,XOO.X....,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
XOOOX..XX,XOOOX..X.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOOX..X.,XOO.X..X.,X,6,0.6666666667,0.0,0.0,-0.1666666667,0.3333333333,0.16666666659999999
XOO.XO.XX,XOO.XO.X.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
XOO.XO.X.,XOO.X..X.,X,6,0.6666666667,0.0,0.3333333333,0.16666666659999999,0.0,-0.1666666667
XOO.X.OXX,XOO.X.OX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.X.OX.,XOO.X..X.,X,6,1.0,0.33333333330000003,0.0,-0.1666666667,0.0,-0.1666666667
XOO.X..XO,XOO.X..X.,X,6,0.3333333333,-0.3333333334,0.3333333333,0.16666666659999999,0.3333333333,0.16666666659999999
XOO.X..X.,XOO.X....,O,5,0.6666666667,-0.16666666660000007,0.1666666667,0.09999999999999999,0.1666666667,0.06666666669999999
XOO.X...X,XOO.X....,O,5,1.0,0.16666666669999997,0.0,-0.0666666667,0.0,-0.1
XOO.X....,XO..X....,X,4,0.8333333333,0.050000000000000044,0.0666666667,0.0,0.1,-0.04999999999999999
XO.OXXOXO,XO.OXXOX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XO.OXXOX.,XO.OXXO..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XO.OXXO.X,XO.OXXO..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.OXXO..,XO.OXX...,X,6,0.6666666667,0.0,0.0,0.0,0.3333333333,0.0
XO.OXXXOO,XO.OXXXO.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXXXO.,XO.OXX.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXX.OX,XO.OXX.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXX.O.,XO.OXX...,X,6,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.OXXX.O,XO.OXX..O,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
XO.OXX.XO,XO.OXX..O,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
XO.OXX..O,XO.OXX...,X,6,0.3333333333,-0.3333333334,0.0,0.0,0.6666666667,0.3333333334
XO.OXX...,XO.OX....,O,5,0.6666666667,-0.13333333330000008,0.0,0.0,0.3333333333,0.13333333329999997
XO.OXOXXO,XO.OXOXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXOXX.,XO.OXOX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXOX.X,XO.OXOX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXOX..,XO.OX.X..,X,6,1.0,0.16666666669999997,0.0,0.0,0.0,-0.1666666667
XO.OX.XOX,XO.OX.XO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.OX.XO.,XO.OX.X..,X,6,1.0,0.16666666669999997,0.0,0.0,0.0,-0.1666666667
XO.OX.XXO,XO.OX.X.O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XO.OX.X.O,XO.OX.X..,X,6,0.6666666667,-0.16666666660000007,0.0,0.0,0.3333333333,0.16666666659999999
XO.OX.X..,XO.OX....,O,5,0.8333333333,0.03333333329999999,0.0,0.0,0.1666666667,-0.03333333330000002
XO.OXO.XX,XO.OXO.X.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO.OXO.X.,XO.OX..X.,X,6,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.OX.OXX,XO.OX.OX.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.OX.OX.,XO.OX..X.,X,6,0.6666666667,0.0,0.0,0.0,0.3333333333,0.0
XO.OX..XO,XO.OX..X.,X,6,0.3333333333,-0.3333333334,0.0,0.0,0.6666666667,0.3333333334
XO.OX..X.,XO.OX....,O,5,0.6666666667,-0.13333333330000008,0.0,0.0,0.3333333333,0.13333333329999997
XO.OX...X,XO.OX....,O,5,1.0,0.19999999999999996,0.0,0.0,0.0,-0.2
XO.OX....,XO..X....,X,4,0.8,0.016666666700000055,0.0,-0.0666666667,0.2,0.05000000000000002
XO..XOXOX,XO..XOXO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XO..XOXO.,XO..XOX..,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XO..XOXXO,XO..XOX.O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XO..XOX.O,XO..XOX..,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO..XOX..,XO..XO...,O,5,0.9166666667,0.08333333339999993,0.0833333333,0.016666666600000005,0.0,-0.1
XO..XOOXX,XO..XOOX.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO..XOOX.,XO..XO.X.,X,6,0.6666666667,0.0,0.0,-0.1666666667,0.3333333333,0.16666666659999999
XO..XO.XO,XO..XO.X.,X,6,0.3333333333,-0.3333333334,0.3333333333,0.16666666659999999,0.3333333333,0.16666666659999999
XO..XO.X.,XO..XO...,O,5,0.6666666667,-0.16666666660000007,0.1666666667,0.09999999999999999,0.1666666667,0.06666666669999999
XO..XO..X,XO..XO...,O,5,1.0,0.16666666669999997,0.0,-0.0666666667,0.0,-0.1
XO..XO...,XO..X....,X,4,0.8333333333,0.050000000000000044,0.0666666667,0.0,0.1,-0.04999999999999999
XO..XXOOX,XO..XXOO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO..XXOO.,XO..XXO..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XO..XXOXO,XO..XXO.O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XO..XXO.O,XO..XXO..,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XO..XXO..,XO..X.O..,O,5,0.75,0.016666666700000055,0.0833333333,0.016666666600000005,0.1666666667,-0.03333333330000002
XO..X.OXO,XO..X.OX.,X,6,0.3333333333,-0.3333333334,0.0,0.0,0.6666666667,0.3333333334
XO..X.OX.,XO..X.O..,O,5,0.6666666667,-0.06666666659999998,0.0,-0.0666666667,0.3333333333,0.13333333329999997
XO..X.O.X,XO..X.O..,O,5,1.0,0.26666666670000005,0.0,-0.0666666667,0.0,-0.2
XO..X.O..,XO..X....,X,4,0.7333333333,-0.050000000000000044,0.0666666667,0.0,0.2,0.05000000000000002
XO..XXXOO,XO..XX.OO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO..XX.OO,XO..XX.O.,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO..XX.O.,XO..X..O.,O,5,0.9166666667,-0.016666666600000046,0.0833333333,0.016666666600000005,0.0,0.0
XO..X.XOO,XO..X.XO.,X,6,1.0,0.0,0.0,0.0,0.0,0.0
XO..X.XO.,XO..X..O.,O,5,1.0,0.06666666669999999,0.0,-0.0666666667,0.0,0.0
XO..X..OX,XO..X..O.,O,5,1.0,0.06666666669999999,0.0,-0.0666666667,0.0,0.0
XO..X..O.,XO..X....,X,4,0.9333333333,0.15000000000000002,0.0666666667,0.0,0.0,-0.15
XO..XX..O,XO..X...O,O,5,0.5833333333,0.016666666600000046,0.0833333333,-0.04999999999999999,0.3333333333,0.03333333329999999
XO..X.X.O,XO..X...O,O,5,0.75,0.1833333333,0.0833333333,-0.04999999999999999,0.1666666667,-0.1333333333
XO..X..XO,XO..X...O,O,5,0.3333333333,-0.2333333334,0.1666666667,0.0333333334,0.5,0.2
XO..X...O,XO..X....,X,4,0.5666666667,-0.2166666666,0.1333333333,0.0666666666,0.3,0.15
XO..X....,XO.......,O,3,0.7833333333,0.14047619040000003,0.0666666667,-0.11904761900000001,0.15,-0.021428571400000013
