layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
5,X..OX.OX.,0.8333333333,292,X..OX.O..,0.54166666665,0.5384615384934911,0.5416666666250001
5,XX.OX.O..,0.9166666667,293,X..OX.O..,0.54166666665,0.5384615384934911,0.625000000025
5,X..OXX.O.,0.6666666667,294,X..OX..O.,0.54166666665,0.5384615384934911,0.375000000025
5,XX.OX..O.,0.75,295,X..OX..O.,0.54166666665,0.5384615384934911,0.45833333332500004
5,X..OX.XO.,0.8333333333,296,X..OX..O.,0.54166666665,0.5384615384934911,0.5416666666250001
5,X.XOX..O.,0.9166666667,297,X..OX..O.,0.54166666665,0.5384615384934911,0.625000000025
5,X..OXOX..,0.8333333333,298,X..OXO...,0.6416666666499999,0.6060606060936639,0.4444444444000001
5,XX.OXO...,0.9166666667,299,X..OXO...,0.6416666666499999,0.6060606060936639,0.5277777778
5,X..OXO.X.,0.9166666667,300,X..OXO...,0.6416666666499999,0.6060606060936639,0.5277777778
5,...OX.XXO,0.75,301,...OX.X.O,0.41111111109999987,0.6081081081245436,0.5
5,...OX.XOX,0.8333333333,302,...OX.XO.,0.47777777779999997,0.6976744185024338,0.5
5,...OXOXX.,0.9166666667,303,...OXOX..,0.6111111110999999,0.681818181885124,0.5
5,...XXO.XO,0.4166666667,304,...XXO..O,0.4222222222666667,0.0,0.4166666667
5,...XXOX.O,0.5833333333,305,...XXO..O,0.4222222222666667,0.0,0.5833333333
5,...XXOOX.,0.5833333333,306,...XXOO..,0.4888888888666667,0.25568181819344005,0.45833333330000003
5,...XXOO.X,0.6666666667,307,...XXOO..,0.4888888888666667,0.25568181819344005,0.5416666667
5,...XXO.OX,0.6666666667,308,...XXO.O.,0.5888888888666667,0.3537735849473121,0.45833333335000004
5,...XXOXO.,0.75,309,...XXO.O.,0.5888888888666667,0.3537735849473121,0.5416666666500001
5,.X.XXO.O.,0.3333333333,310,.X..XO.O.,0.43888888886666655,0.23734177218290337,0.22916666662500002
5,.X..XOXO.,0.6666666667,311,.X..XO.O.,0.43888888886666655,0.23734177218290337,0.562500000025
5,.X..XO.OX,0.6666666667,312,.X..XO.O.,0.43888888886666655,0.23734177218290337,0.562500000025
5,.XX.XO.O.,0.75,313,.X..XO.O.,0.43888888886666655,0.23734177218290337,0.645833333325
5,.X.XXO..O,0.4166666667,314,.X..XO..O,0.4888888888666666,0.28409090912654955,0.27777777780000007
5,.X..XOX.O,0.5833333333,315,.X..XO..O,0.4888888888666666,0.28409090912654955,0.4444444444000001
5,.XX.XO..O,0.9166666667,316,.X..XO..O,0.4888888888666666,0.28409090912654955,0.7777777778
5,.X.XXOO..,0.5833333333,317,.X..XOO..,0.5722222222666666,0.29126213589970773,0.4166666666333334
5,.XX.XOO..,0.6666666667,318,.X..XOO..,0.5722222222666666,0.29126213589970773,0.5000000000333333
5,.X..XOO.X,0.75,319,.X..XOO..,0.5722222222666666,0.29126213589970773,0.5833333333333334
5,....XOOXX,0.75,320,....XOOX.,0.54166666665,0.46153846155266276,0.5
5,X..XXO..O,0.25,321,X...XO..O,0.28888888886666664,0.0,0.25
5,X...XO.XO,0.4166666667,322,X...XO..O,0.28888888886666664,0.0,0.4166666667
5,XX..XO..O,0.5,323,X...XO..O,0.28888888886666664,0.0,0.5
5,X...XOX.O,0.5833333333,324,X...XO..O,0.28888888886666664,0.0,0.5833333333
5,X.X.XO..O,0.75,325,X...XO..O,0.28888888886666664,0.0,0.75
5,X..XXOO..,0.5,326,X...XOO..,0.5555555555666667,0.37499999997750005,0.29166666667499996
5,X.X.XOO..,0.75,327,X...XOO..,0.5555555555666667,0.37499999997750005,0.541666666675
5,X...XOOX.,0.75,328,X...XOO..,0.5555555555666667,0.37499999997750005,0.541666666675
5,XX..XOO..,0.8333333333,329,X...XOO..,0.5555555555666667,0.37499999997750005,0.624999999975
5,XX..XO.O.,0.75,330,X...XO.O.,0.6555555555666667,0.5084745762879919,0.4166666666500001
5,X..XXO.O.,0.75,331,X...XO.O.,0.6555555555666667,0.5084745762879919,0.4166666666500001
5,X.X.XO.O.,0.9166666667,332,X...XO.O.,0.6555555555666667,0.5084745762879919,0.58333333335
5,X...XOXO.,0.9166666667,333,X...XO.O.,0.6555555555666667,0.5084745762879919,0.58333333335
5,....XOXXO,0.5833333333,334,....XOX.O,0.41666666669999997,0.1999999999040001,0.5
5,....XOXOX,0.8333333333,335,....XOXO.,0.5833333333,0.5714285714040817,0.5
5,..XXXOO..,0.3333333333,336,..X.XOO..,0.32222222226666664,-0.08620689660879928,0.36111111110000005
5,..X.XOO.X,0.5,337,..X.XOO..,0.32222222226666664,-0.08620689660879928,0.5277777778000001
5,..X.XOOX.,0.5833333333,338,..X.XOO..,0.32222222226666664,-0.08620689660879928,0.6111111111000002
5,..XXXO.O.,0.6666666667,339,..X.XO.O.,0.5888888888666667,0.4245283019028124,0.41666666669999997
5,..X.XO.OX,0.8333333333,340,..X.XO.O.,0.5888888888666667,0.4245283019028124,0.5833333333
5,..XXXO..O,0.6666666667,341,..X.XO..O,0.5888888888666667,0.4245283019028124,0.41666666669999997
5,..X.XO.XO,0.8333333333,342,..X.XO..O,0.5888888888666667,0.4245283019028124,0.5833333333
5,.X.XX..OO,0.4166666667,343,.X..X..OO,0.5,0.04166666670000008,0.39583333335
5,.X..XX.OO,0.4166666667,344,.X..X..OO,0.5,0.04166666670000008,0.39583333335
5,.XX.X..OO,0.5833333333,345,.X..X..OO,0.5,0.04166666670000008,0.56249999995
5,.X..X.XOO,0.6666666667,346,.X..X..OO,0.5,0.04166666670000008,0.6458333333499999
5,...XX.XOO,0.9166666667,347,...XX..OO,0.5,0.8333333333999999,0.5
5,....XXXOO,0.8333333333,348,....XX.OO,0.5,0.6666666666000001,0.5
5,XX..X..OO,0.25,349,X...X..OO,0.5,0.0,0.25
5,X...XX.OO,0.4166666667,350,X...X..OO,0.5,0.0,0.4166666667
