layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
4,XO..XO...,0.8333333333,113,XO..X....,0.5783882783644548,0.34579771065295023,0.6333279907730702
4,XO..X..O.,0.9333333333,114,XO..X....,0.5783882783644548,0.34579771065295023,0.7333279907730702
4,.OX.X.O..,0.5666666667,115,.OX.X....,0.5783882783644548,0.34579771065295023,0.3666613241730702
4,.OX.X...O,0.7333333333,116,.OX.X....,0.5783882783644548,0.34579771065295023,0.5333279907730701
4,.OX.XO...,0.8,117,.OX.X....,0.5783882783644548,0.34579771065295023,0.5999946574730702
4,.OXOX....,0.8333333333,118,.OX.X....,0.5783882783644548,0.34579771065295023,0.6333279907730702
4,.OX.X..O.,0.9333333333,119,.OX.X....,0.5783882783644548,0.34579771065295023,0.7333279907730702
4,...OXXO..,0.4666666667,120,...OXX...,0.3394993894644548,0.34579771065295023,0.3492685550551172
4,...OXX..O,0.5333333333,121,...OXX...,0.3394993894644548,0.34579771065295023,0.4159352216551172
4,...OXX.O.,0.6333333333,122,...OXX...,0.3394993894644548,0.34579771065295023,0.5159352216551172
4,.X.OX..O.,0.6333333333,123,.X.OX....,0.5283882783644548,0.34579771065295023,0.4506178763057177
4,.X.OX.O..,0.6833333333,124,.X.OX....,0.5283882783644548,0.34579771065295023,0.5006178763057177
4,.X.OX...O,0.7666666667,125,.X.OX....,0.5283882783644548,0.34579771065295023,0.5839512097057178
4,.X.OXO...,0.9333333333,126,.X.OX....,0.5283882783644548,0.34579771065295023,0.7506178763057177
4,...OX.OX.,0.65,127,...OX..X.,0.5283882783644548,0.34579771065295023,0.46728454300571776
4,...OX..XO,0.7333333333,128,...OX..X.,0.5283882783644548,0.34579771065295023,0.5506178763057177
4,...OXO.X.,0.9333333333,129,...OX..X.,0.5283882783644548,0.34579771065295023,0.7506178763057177
4,..XOX.O..,0.5,130,..XOX....,0.5561660561644548,0.34579771065295023,0.3076790510354514
4,..XOX...O,0.7666666667,131,..XOX....,0.5561660561644548,0.34579771065295023,0.5743457177354514
4,..XOX..O.,0.8666666667,132,..XOX....,0.5561660561644548,0.34579771065295023,0.6743457177354515
4,..XOXO...,0.9333333333,133,..XOX....,0.5561660561644548,0.34579771065295023,0.7410123843354515
4,...OX.O.X,0.6666666667,134,...OX...X,0.5561660561644548,0.34579771065295023,0.47434571773545137
4,...OX..OX,0.8333333333,135,...OX...X,0.5561660561644548,0.34579771065295023,0.6410123843354514
4,...OXO..X,0.9333333333,136,...OX...X,0.5561660561644548,0.34579771065295023,0.7410123843354515
4,X..OX...O,0.5666666667,137,X..OX....,0.5783882783644548,0.34579771065295023,0.3666613241730702
4,X..OX.O..,0.8333333333,138,X..OX....,0.5783882783644548,0.34579771065295023,0.6333279907730702
4,X..OX..O.,0.8333333333,139,X..OX....,0.5783882783644548,0.34579771065295023,0.6333279907730702
4,X..OXO...,0.9333333333,140,X..OX....,0.5783882783644548,0.34579771065295023,0.7333279907730702
4,...OX.X.O,0.7333333333,141,...OX.X..,0.5783882783644548,0.34579771065295023,0.5333279907730701
4,...OX.XO.,0.8,142,...OX.X..,0.5783882783644548,0.34579771065295023,0.5999946574730702
4,...OXOX..,0.9333333333,143,...OX.X..,0.5783882783644548,0.34579771065295023,0.7333279907730702
4,...XXO..O,0.4666666667,144,...XXO...,0.3394993894644548,0.34579771065295023,0.3492685550551172
4,...XXOO..,0.5333333333,145,...XXO...,0.3394993894644548,0.34579771065295023,0.4159352216551172
4,...XXO.O.,0.6333333333,146,...XXO...,0.3394993894644548,0.34579771065295023,0.5159352216551172
4,.X..XO.O.,0.6333333333,147,.X..XO...,0.5283882783644548,0.34579771065295023,0.4506178763057177
